Country Name,Country Code,ID,Year,GDP,Pop,Host,Soviet,Investment in Non-Financial Assets,Political_Stability,Round,Unemployment Rate,Tourist Arrival
Australia,AUS,1,1974,88963890936.0,13723000,0,0,246000000.0,,0,,
Australia,AUS,1,1975,97304383449.0,13893000,0,0,500000000.0,,0,,
Australia,AUS,1,1976,105066179251.0,14033000,0,0,625000000.0,,0,,
Australia,AUS,1,1977,110350997935.0,14192000,0,0,553000000.0,,0,,
Australia,AUS,1,1978,118495375592.0,14358000,0,0,425000000.0,,0,,
Australia,AUS,1,1979,134898330115.0,14514000,0,0,323000000.0,,0,6.26000022888184,
Australia,AUS,1,1980,149984401114.0,14692000,0,0,371000000.0,,0,6.1100001335144,
Australia,AUS,1,1981,176891907582.0,14923260,0,0,237000000.0,,0,5.78000020980835,
Australia,AUS,1,1982,194037294494.0,15184247,0,0,460000000.0,,0,7.15999984741211,
Australia,AUS,1,1983,177267197005.0,15393472,0,0,680000000.0,,0,9.96000003814697,
Australia,AUS,1,1984,193519289984.0,15579391,0,0,668000000.0,,0,8.98999977111816,
Australia,AUS,1,1985,180633581345.0,15788312,0,0,2747000000.0,,0,8.26000022888184,
Australia,AUS,1,1986,182472020145.0,16018350,0,0,3204000000.0,,0,8.07999992370605,
Australia,AUS,1,1987,189487824246.0,16263874,0,0,3586000000.0,,0,8.10999965667725,
Australia,AUS,1,1988,236153958091.0,16532164,0,0,2901000000.0,,0,7.23000001907349,
Australia,AUS,1,1989,299877860109.0,16814416,0,0,3194000000.0,,0,6.17999982833862,
Australia,AUS,1,1990,311433628319.0,17065128,0,0,3886000000.0,,0,6.92999982833862,
Australia,AUS,1,1991,325986971195.0,17284036,0,0,3933000000.0,,0,9.57999992370605,
Australia,AUS,1,1992,325531800354.0,17478635,0,0,4239000000.0,,0,10.7299995422363,
Australia,AUS,1,1993,312138139404.0,17634808,0,0,3827000000.0,,0,10.8699998855591,
Australia,AUS,1,1994,322809408509.0,17805468,0,0,3578000000.0,,0,9.72000026702881,
Australia,AUS,1,1995,368140778141.0,18004882,0,0,4341000000.0,,0,8.47000026702881,3726000.0
Australia,AUS,1,1996,401311077390.0,18224767,0,0,4332000000.0,1.39647,0,8.51000022888184,4165000.0
Australia,AUS,1,1997,435614337142.0,18423037,0,0,4305000000.0,,0,8.35999965667725,4318000.0
Australia,AUS,1,1998,399660855999.0,18607584,0,0,4637000000.0,1.06588,0,7.67999982833862,4167000.0
Australia,AUS,1,1999,389389647826.0,18812264,0,0,2258000000.0,,0,6.86999988555908,4459000.0
Australia,AUS,1,2000,415851284306.0,19028802,1,0,1199000000.0,1.33455,1,6.28000020980835,4931000.0
Australia,AUS,1,2001,379358162499.0,19274701,0,0,1275000.0,,1,6.73999977111816,4856000.0
Australia,AUS,1,2002,395580786940.0,19495210,0,0,2436000.0,1.19291,1,6.36999988555908,4841000.0
Australia,AUS,1,2003,467497961561.0,19720737,0,0,2495000.0,0.878802,1,5.92999982833862,4746000.0
Australia,AUS,1,2004,614326362214.0,19932722,0,0,3474000.0,0.936503,1,5.3899998664856,5215000.0
Australia,AUS,1,2005,695328522027.0,20176844,0,0,6677000.0,0.893511,1,5.03000020980835,5499000.0
Australia,AUS,1,2006,747906558850.0,20450966,0,0,8221000.0,0.935188,1,4.78000020980835,5532000.0
Australia,AUS,1,2007,854427259166.0,20827622,0,0,8705000.0,0.92879,1,4.38000011444092,5644000.0
Australia,AUS,1,2008,1055642793196.0,21249199,0,0,9766000.0,0.955645,1,4.23000001907349,5586000.0
Australia,AUS,1,2009,928626859078.0,21691653,0,0,12086000.0,0.855689,1,5.55999994277954,5490000.0
Australia,AUS,1,2010,1148610059015.0,22031750,0,0,14668000.0,0.88886,1,5.21000003814697,5790000.0
Australia,AUS,1,2011,1398405797101.0,22340024,0,0,13886000.0,0.93571,1,5.07999992370605,5771000.0
Australia,AUS,1,2012,1546892142710.0,22733465,0,0,13837000.0,0.997997,1,5.21999979019165,6032000.0
Australia,AUS,1,2013,1576380424746.0,23128129,0,0,8984000.0,1.03107,1,5.65999984741211,6482000.0
Australia,AUS,1,2014,1467545212522.0,23475686,0,0,13292000.0,1.03219,1,6.07999992370605,6922000.0
Australia,AUS,1,2015,1350615691821.0,23815995,0,0,14634000.0,0.88498,1,6.05000019073486,7449000.0
Australia,AUS,1,2016,1206535157956.0,24190907,0,0,13973000.0,1.04796,1,5.71000003814697,8269000.0
Australia,AUS,1,2017,1326516328532.0,24594202,0,0,,0.890089,1,5.59000015258789,8815000.0
Australia,AUS,1,2018,1428288504767.0,24966643,0,0,,0.976574,1,5.30000019073486,9246000.0
Australia,AUS,1,2019,1392227864397.0,25340217,0,0,,,1,5.15999984741211,9466000.0
Australia,AUS,1,2020,1326901059123.0,25655289,0,0,,,1,6.46000003814697,1828000.0
Australia,AUS,1,2021,1552667363236.0,25688079,0,0,,,1,5.11999988555908,
Brazil,BRA,2,1974,109794519728.0,106167372,0,0,,,0,,
Brazil,BRA,2,1975,129203555239.0,108700515,0,0,,,0,,
Brazil,BRA,2,1976,153168949208.0,111286504,0,0,,,0,1.91999995708466,
Brazil,BRA,2,1977,176344101402.0,113939886,0,0,,,0,2.3199999332428,
Brazil,BRA,2,1978,200278646124.0,116664382,0,0,,,0,2.35999989509583,
Brazil,BRA,2,1979,221338204480.0,119447303,0,0,,,0,2.75999999046326,
Brazil,BRA,2,1980,237393489893.0,122288383,0,0,0.07272727273,,0,,
Brazil,BRA,2,1981,258015174749.0,125168060,0,0,0.1090909091,,0,3.99000000953674,
Brazil,BRA,2,1982,271314113768.0,128065095,0,0,0.2545454545,,0,4.82999992370605,
Brazil,BRA,2,1983,189656506321.0,130977370,0,0,,,0,4.61999988555908,
Brazil,BRA,2,1984,188339974087.0,133888775,0,0,1.054545455,,0,4.03999996185303,
Brazil,BRA,2,1985,176123719327.0,136783180,0,0,3.2,,0,3.38000011444092,
Brazil,BRA,2,1986,215878631803.0,139643355,0,0,25.01818182,,0,2.36999988555908,
Brazil,BRA,2,1987,237517984428.0,142466264,0,0,,,0,3.55999994277954,
Brazil,BRA,2,1988,258816125588.0,145253973,0,0,,,0,3.78999996185303,
Brazil,BRA,2,1989,347028139590.0,148003411,0,0,-6336.690909,,0,2.97000002861023,
Brazil,BRA,2,1990,390725626003.0,150706446,0,0,-921345.4545,,0,3.69000005722046,
Brazil,BRA,2,1991,342609231343.0,153336445,0,0,-2487345.455,,0,,
Brazil,BRA,2,1992,328187960872.0,155900790,0,0,-21357090.91,,0,6.42000007629395,
Brazil,BRA,2,1993,368295778245.0,158440875,0,0,-602690909.1,,0,6.03000020980835,
Brazil,BRA,2,1994,525369851354.0,160980472,0,0,-11282300000.0,,0,,
Brazil,BRA,2,1995,769333330412.0,163515328,0,0,,,0,7.09000015258789,1991000.0
Brazil,BRA,2,1996,850426432992.0,166037122,0,0,,-0.218181,0,8.02999973297119,2666000.0
Brazil,BRA,2,1997,883206452806.0,168546707,0,0,-2869800000.0,,0,9.0,2850000.0
Brazil,BRA,2,1998,863711007314.0,171039804,0,0,-20910452.79,-0.336899,0,10.1499996185303,4818000.0
Brazil,BRA,2,1999,599642075030.0,173486281,0,0,-202372610.1,,0,11.1300001144409,5107000.0
Brazil,BRA,2,2000,655448188237.0,175873720,0,0,-111812175.2,0.18674,0,,5313000.0
Brazil,BRA,2,2001,559991261406.0,178211881,0,0,-181278870.5,,0,10.6499996185303,4773000.0
Brazil,BRA,2,2002,509788814957.0,180476685,0,0,-133305060.8,0.329845,0,10.6400003433228,3785000.0
Brazil,BRA,2,2003,558229210853.0,182629278,0,0,5197706606.0,0.0059727,0,11.1700000762939,4133000.0
Brazil,BRA,2,2004,669293772179.0,184722043,0,0,9837984042.0,-0.275707,0,10.0699996948242,4794000.0
Brazil,BRA,2,2005,891630177210.0,186797334,0,0,13263949139.0,-0.264488,0,10.5500001907349,5358000.0
Brazil,BRA,2,2006,1107640289661.0,188820682,0,0,16800700000.0,-0.294623,0,9.6899995803833,5017000.0
Brazil,BRA,2,2007,1397084349956.0,190779453,0,0,21562500000.0,-0.356955,0,9.27999973297119,5026000.0
Brazil,BRA,2,2008,1695824565929.0,192672317,0,0,27909600000.0,-0.3126,0,8.27000045776367,5050000.0
Brazil,BRA,2,2009,1667019783635.0,194517549,0,0,33880300000.0,0.166292,0,9.42000007629395,4802000.0
Brazil,BRA,2,2010,2208871646203.0,196353492,0,0,29750702512.0,0.0134759,0,,5161000.0
Brazil,BRA,2,2011,2616201578192.0,198185302,0,0,21628889225.0,-0.132575,0,7.57999992370605,5433000.0
Brazil,BRA,2,2012,2465188674415.0,199977707,0,0,22438397260.0,0.0459616,0,7.25,5677000.0
Brazil,BRA,2,2013,2472806919902.0,201721767,0,0,29191103635.0,-0.258553,0,7.07000017166138,5813000.0
Brazil,BRA,2,2014,2455993625159.0,203459650,0,0,32533938953.0,-0.0702901,0,6.76000022888184,6430000.0
Brazil,BRA,2,2015,1802214373741.0,205188205,0,0,22017436224.0,-0.331458,0,8.53999996185303,6306000.0
Brazil,BRA,2,2016,1795700168991.0,206859578,1,0,20118116907.0,-0.377205,1,11.5799999237061,6547000.0
Brazil,BRA,2,2017,2063507864887.0,208504960,0,0,,-0.419837,1,12.789999961853,6589000.0
Brazil,BRA,2,2018,1916947014068.0,210166592,0,0,,-0.357018,1,12.3299999237061,6621000.0
Brazil,BRA,2,2019,1873274432754.0,211782878,0,0,,,1,11.9399995803833,6353000.0
Brazil,BRA,2,2020,1448559976218.0,213196304,0,0,,,1,13.6999998092651,
Brazil,BRA,2,2021,1608981456325.0,214326223,0,0,,,1,13.1599998474121,
Canada,CAN,3,1974,160408697342.0,22807969,0,0,,,0,5.40000009536743,
Canada,CAN,3,1975,173834029689.0,23143275,0,0,,,0,,
Canada,CAN,3,1976,206575564909.0,23449808,1,0,,,1,7.09000015258789,
Canada,CAN,3,1977,211612157029.0,23725843,0,0,,,1,8.05000019073486,
Canada,CAN,3,1978,218632867537.0,23963203,0,0,,,1,8.38000011444092,
Canada,CAN,3,1979,243072102612.0,24201544,0,0,,,1,7.53000020980835,
Canada,CAN,3,1980,273853826548.0,24515667,0,0,,,1,7.53999996185303,
Canada,CAN,3,1981,306214863625.0,24819915,0,0,,,1,7.6100001335144,
Canada,CAN,3,1982,313506525087.0,25116942,0,0,,,1,11.039999961853,
Canada,CAN,3,1983,340547711782.0,25366451,0,0,,,1,12.0200004577637,
Canada,CAN,3,1984,355372558104.0,25607053,0,0,,,1,11.3400001525879,
Canada,CAN,3,1985,364756499451.0,25842116,0,0,,,1,10.5,
Canada,CAN,3,1986,377437927312.0,26100278,0,0,,,1,9.59000015258789,
Canada,CAN,3,1987,431316742081.0,26446601,0,0,,,1,8.81999969482422,
Canada,CAN,3,1988,507354351182.0,26791747,0,0,,,1,7.76000022888184,
Canada,CAN,3,1989,565055743243.0,27276781,0,0,,,1,7.55000019073486,
Canada,CAN,3,1990,593929550908.0,27691138,0,0,6017000000.0,,1,8.13000011444092,
Canada,CAN,3,1991,610328183643.0,28037420,0,0,6058000000.0,,1,10.3199996948242,
Canada,CAN,3,1992,592387689253.0,28371264,0,0,6492000000.0,,1,11.1999998092651,
Canada,CAN,3,1993,577170761956.0,28684764,0,0,6722000000.0,,1,11.3800001144409,
Canada,CAN,3,1994,578139279438.0,29000663,0,0,6564000000.0,,1,10.3999996185303,
Canada,CAN,3,1995,604031623433.0,29302311,0,0,6089000000.0,,1,9.48999977111816,41657000.0
Canada,CAN,3,1996,628546387972.0,29610218,0,0,4395000000.0,1.2337,1,9.61999988555908,43256000.0
Canada,CAN,3,1997,654986999856.0,29905948,0,0,5255000000.0,,1,9.10000038146973,45076000.0
Canada,CAN,3,1998,634000000000.0,30155173,0,0,5051000000.0,0.950458,1,8.27999973297119,48064000.0
Canada,CAN,3,1999,678412196271.0,30401286,0,0,5532000000.0,,1,7.57999992370605,49055000.0
Canada,CAN,3,2000,744773415932.0,30685730,0,0,5905000000.0,1.16847,1,6.82999992370605,48638000.0
Canada,CAN,3,2001,738981792355.0,31020902,0,0,5108000000.0,,1,7.21999979019165,47147000.0
Canada,CAN,3,2002,760649334098.0,31360079,0,0,5985000000.0,1.22157,1,7.65999984741211,44896000.0
Canada,CAN,3,2003,895540646635.0,31644028,0,0,5974000000.0,1.05409,1,7.57000017166138,38903000.0
Canada,CAN,3,2004,1026690238278.0,31940655,0,0,6350000000.0,0.876835,1,7.19000005722046,38845000.0
Canada,CAN,3,2005,1173108598779.0,32243753,0,0,6888000000.0,0.829618,1,6.76000022888184,36160000.0
Canada,CAN,3,2006,1319264809591.0,32571174,0,0,7080000000.0,1.03553,1,6.32000017166138,33390000.0
Canada,CAN,3,2007,1468820407783.0,32889025,0,0,7217000000.0,1.00687,1,6.03999996185303,30373000.0
Canada,CAN,3,2008,1552989690722.0,33247118,0,0,4600000000.0,1.04185,1,6.1399998664856,27370000.0
Canada,CAN,3,2009,1374625142157.0,33628895,0,0,9018000000.0,1.12674,1,8.34000015258789,24696000.0
Canada,CAN,3,2010,1617343367486.0,34004889,0,0,9553000000.0,0.936318,1,8.0600004196167,25621000.0
Canada,CAN,3,2011,1793326630175.0,34339328,0,0,9208000000.0,1.07718,1,7.51000022888184,25066000.0
Canada,CAN,3,2012,1828366481522.0,34714222,0,0,9931000000.0,1.11302,1,7.28999996185303,25318000.0
Canada,CAN,3,2013,1846597421835.0,35082954,0,0,8898000000.0,1.06142,1,7.07000017166138,25167000.0
Canada,CAN,3,2014,1805749878440.0,35437435,0,0,2433000000.0,1.1755,1,6.90999984741211,25558000.0
Canada,CAN,3,2015,1556508816217.0,35702908,0,0,6613000000.0,1.2747,1,6.90999984741211,27555000.0
Canada,CAN,3,2016,1527994741907.0,36109487,0,0,9959000000.0,1.25606,1,7.0,30142000.0
Canada,CAN,3,2017,1649265644244.0,36545236,0,0,10179000000.0,1.10182,1,6.34000015258789,31081000.0
Canada,CAN,3,2018,1725329192783.0,37065084,0,0,,0.991189,1,5.82999992370605,31274000.0
Canada,CAN,3,2019,1742015045482.0,37601230,0,0,,,1,5.65999984741211,32430000.0
Canada,CAN,3,2020,1645423407568.0,38037204,0,0,,,1,9.46000003814697,
Canada,CAN,3,2021,1988336331717.0,38246108,0,0,,,1,7.46000003814697,
China,CHN,4,1974,144182133388.0,900350000,0,0,,,0,,
China,CHN,4,1975,163431551780.0,916395000,0,0,,,0,,
China,CHN,4,1976,153940455342.0,930685000,0,0,,,0,,
China,CHN,4,1977,174938098827.0,943455000,0,0,,,0,,
China,CHN,4,1978,149540752829.0,956165000,0,0,,,0,5.30000019073486,
China,CHN,4,1979,178280594413.0,969005000,0,0,,,0,5.40000009536743,
China,CHN,4,1980,191149211575.0,981235000,0,0,,,0,4.90000009536743,
China,CHN,4,1981,195866382433.0,993885000,0,0,,,0,3.79999995231628,
China,CHN,4,1982,205089699859.0,1008630000,0,0,,,0,3.20000004768372,
China,CHN,4,1983,230686747153.0,1023310000,0,0,,,0,2.29999995231628,
China,CHN,4,1984,259946510957.0,1036825000,0,0,,,0,1.89999997615814,
China,CHN,4,1985,309488028133.0,1051040000,0,0,,,0,1.79999995231628,
China,CHN,4,1986,300758100107.0,1066790000,0,0,,,0,2.0,
China,CHN,4,1987,272972974765.0,1084035000,0,0,,,0,2.0,
China,CHN,4,1988,312353631208.0,1101630000,0,0,,,0,2.0,
China,CHN,4,1989,347768051312.0,1118650000,0,0,,,0,2.59999990463257,
China,CHN,4,1990,360857912566.0,1135185000,0,0,,,0,2.5,
China,CHN,4,1991,383373318084.0,1150780000,0,0,,,0,2.29999995231628,
China,CHN,4,1992,426915712711.0,1164970000,0,0,,,0,2.29999995231628,
China,CHN,4,1993,444731282437.0,1178440000,0,0,,,0,2.59999990463257,
China,CHN,4,1994,564324670006.0,1191835000,0,0,,,0,2.79999995231628,
China,CHN,4,1995,734547898221.0,1204855000,0,0,,,0,2.90000009536743,46387000.0
China,CHN,4,1996,863746717504.0,1217550000,0,0,,-0.0959571,0,3.0,51128000.0
China,CHN,4,1997,961603952952.0,1230075000,0,0,,,0,3.09999990463257,57588000.0
China,CHN,4,1998,1029043097554.0,1241935000,0,0,,-0.391394,0,3.09999990463257,63478000.0
China,CHN,4,1999,1093997267271.0,1252735000,0,0,,,0,3.09999990463257,72796000.0
China,CHN,4,2000,1211346869605.0,1262645000,0,0,,-0.208934,0,3.09999990463257,83444000.0
China,CHN,4,2001,1339395718865.0,1271850000,0,0,,,0,3.59999990463257,89013000.0
China,CHN,4,2002,1470550015082.0,1280400000,0,0,,-0.327095,0,4.0,97908000.0
China,CHN,4,2003,1660287965663.0,1288400000,0,0,,-0.563666,0,4.30000019073486,91662000.0
China,CHN,4,2004,1955347004963.0,1296075000,0,0,,-0.390192,0,4.19999980926514,109038000.0
China,CHN,4,2005,2285965892361.0,1303720000,0,0,,-0.501789,0,4.19999980926514,120292000.0
China,CHN,4,2006,2752131773355.0,1311020000,0,0,,-0.539764,0,4.09999990463257,124942000.0
China,CHN,4,2007,3550342737011.0,1317885000,0,0,,-0.498821,0,4.0,131873000.0
China,CHN,4,2008,4594307032661.0,1324655000,1,0,,-0.491275,1,4.19999980926514,130027000.0
China,CHN,4,2009,5101703073086.0,1331260000,0,0,,-0.449346,1,4.30000019073486,126476000.0
China,CHN,4,2010,6087163874512.0,1337705000,0,0,,-0.657061,1,4.09999990463257,133762000.0
China,CHN,4,2011,7551500124203.0,1345035000,0,0,,-0.602055,1,4.09999990463257,135423000.0
China,CHN,4,2012,8532229986994.0,1354190000,0,0,,-0.538782,1,4.09999990463257,132405000.0
China,CHN,4,2013,9570406235660.0,1363240000,0,0,36500000000.0,-0.54379,1,4.05000019073486,129078000.0
China,CHN,4,2014,10475682920595.0,1371860000,0,0,33500000000.0,-0.522584,1,4.09999990463257,128499000.0
China,CHN,4,2015,11061553079876.0,1379860000,0,0,24215000000.0,-0.550295,1,,133820000.0
China,CHN,4,2016,11233276536737.0,1387790000,0,0,,-0.499395,1,,141774000.0
China,CHN,4,2017,12310409370893.0,1396215000,0,0,,-0.231013,1,3.90000009536743,153260000.0
China,CHN,4,2018,13894817549374.0,1402760000,0,0,,-0.261062,1,4.92999982833862,158606000.0
China,CHN,4,2019,14279937500607.0,1407745000,0,0,,,1,5.15000009536743,162538000.0
China,CHN,4,2020,14687673892882.0,1411100000,0,0,,,1,5.6100001335144,30402000.0
China,CHN,4,2021,17734062645371.0,1412360000,0,0,,,1,5.1100001335144,
Germany,DEU,5,1974,445303484242.0,78967433,0,0,3962512079.0,,0,,
Germany,DEU,5,1975,490636517211.0,78673554,0,0,4356206828.0,,0,,
Germany,DEU,5,1976,519754453161.0,78336950,0,0,3757995327.0,,0,,
Germany,DEU,5,1977,600498238019.0,78159814,0,0,4044318780.0,,0,,
Germany,DEU,5,1978,740469983447.0,78091820,0,0,4177254669.0,,0,,
Germany,DEU,5,1979,881345176609.0,78126350,0,0,4340868071.0,,0,,
Germany,DEU,5,1980,950290856467.0,78288576,0,0,4555610661.0,,0,,
Germany,DEU,5,1981,800472055387.0,78407907,0,0,4105673806.0,,0,,
Germany,DEU,5,1982,776576439107.0,78333366,0,0,4095447968.0,,0,,
Germany,DEU,5,1983,770684323248.0,78128282,0,0,4253948452.0,,0,6.44999980926514,
Germany,DEU,5,1984,725111123634.0,77858685,0,0,4207932182.0,,0,6.67000007629395,
Germany,DEU,5,1985,732534887058.0,77684873,0,0,4432900610.0,,0,6.88000011444092,
Germany,DEU,5,1986,1046259374944.0,77720436,0,0,4376658503.0,,0,6.6100001335144,
Germany,DEU,5,1987,1298176105550.0,77839920,0,0,4397110178.0,,0,6.80999994277954,
Germany,DEU,5,1988,1401233225303.0,78144619,0,0,4310190558.0,,0,6.32000017166138,
Germany,DEU,5,1989,1398967436804.0,78751283,0,0,4443126448.0,,0,5.69999980926514,
Germany,DEU,5,1990,1771671206876.0,79433029,0,0,4795917846.0,,0,4.8899998664856,
Germany,DEU,5,1991,1868945197407.0,80013896,0,0,13195000000.0,,0,5.32000017166138,
Germany,DEU,5,1992,2131571696932.0,80624598,0,0,14043000000.0,,0,6.32000017166138,
Germany,DEU,5,1993,2071323790370.0,81156363,0,0,13512000000.0,,0,7.67999982833862,
Germany,DEU,5,1994,2205074123177.0,81438348,0,0,12183000000.0,,0,8.72999954223633,
Germany,DEU,5,1995,2585792275147.0,81678051,0,0,12108127255.0,,0,8.15999984741211,14847000.0
Germany,DEU,5,1996,2497244606187.0,81914831,0,0,11702251360.0,1.28875,0,8.81999969482422,15205000.0
Germany,DEU,5,1997,2211989623280.0,82034771,0,0,10215185235.0,,0,9.85999965667725,15837000.0
Germany,DEU,5,1998,2238990774703.0,82047195,0,0,11783516677.0,1.24174,0,9.78999996185303,16511000.0
Germany,DEU,5,1999,2194945278873.0,82100243,0,0,13072010866.0,,0,8.85000038146973,17116000.0
Germany,DEU,5,2000,1947981991012.0,82211508,0,0,-38207458288.0,1.41295,0,7.92000007629395,18983000.0
Germany,DEU,5,2001,1945790973803.0,82349925,0,0,12874180383.0,,0,7.76999998092651,17861000.0
Germany,DEU,5,2002,2078484517475.0,82488495,0,0,12445656180.0,1.09954,0,8.47999954223633,17969000.0
Germany,DEU,5,2003,2501640388482.0,82534176,0,0,13844938950.0,0.578257,0,9.77999973297119,18399000.0
Germany,DEU,5,2004,2814353869359.0,82516260,0,0,12665830698.0,0.639837,0,10.7299995422363,20137000.0
Germany,DEU,5,2005,2846864211175.0,82469422,0,0,14540837342.0,0.890194,0,11.1700000762939,21500000.0
Germany,DEU,5,2006,2994703642024.0,82376451,0,0,15442948742.0,1.02652,0,10.25,23569000.0
Germany,DEU,5,2007,3425578382922.0,82266372,0,0,13445249551.0,0.996008,0,8.65999984741211,24421000.0
Germany,DEU,5,2008,3745264093617.0,82110097,0,0,15053739304.0,0.945835,0,7.51999998092651,24884000.0
Germany,DEU,5,2009,3411261212652.0,81902307,0,0,18204614814.0,0.860531,0,7.73999977111816,24220000.0
Germany,DEU,5,2010,3399667820000.0,81776930,0,0,13843538540.0,0.796835,0,6.96999979019165,26875000.0
Germany,DEU,5,2011,3749314991051.0,80274983,0,0,19291685326.0,0.842218,0,5.82000017166138,28374000.0
Germany,DEU,5,2012,3527143188785.0,80425823,0,0,20380362261.0,0.775621,0,5.38000011444092,30411000.0
Germany,DEU,5,2013,3733804649549.0,80645605,0,0,18699902783.0,0.927984,0,5.23000001907349,31545000.0
Germany,DEU,5,2014,3889093051024.0,80982500,0,0,17566698797.0,0.925187,0,4.98000001907349,32999000.0
Germany,DEU,5,2015,3357585719352.0,81686611,0,0,19268940694.0,0.699824,0,4.61999988555908,34970000.0
Germany,DEU,5,2016,3469853463946.0,82348669,0,0,20594050556.0,0.681363,0,4.11999988555908,35555000.0
Germany,DEU,5,2017,3690849152518.0,82657002,0,0,,0.587577,0,3.75,37452000.0
Germany,DEU,5,2018,3974443355020.0,82905782,0,0,,0.604895,0,3.38000011444092,38881000.0
Germany,DEU,5,2019,3888226035922.0,83092962,0,0,,,0,3.14000010490417,39563000.0
Germany,DEU,5,2020,3889668895300.0,83160871,0,0,,,0,3.85999989509583,12449000.0
Germany,DEU,5,2021,4259934911822.0,83196078,0,0,,,0,3.5699999332428,
Greece,GRC,6,1974,25351306818.0,8962022,0,0,84695524.58,,0,,
Greece,GRC,6,1975,28525876727.0,9046541,0,0,120939104.9,,0,,
Greece,GRC,6,1976,31152835821.0,9188150,0,0,152604548.8,,0,,
Greece,GRC,6,1977,36176234968.0,9308479,0,0,176111518.7,,0,,
Greece,GRC,6,1978,44270204082.0,9429959,0,0,201672780.6,,0,,
Greece,GRC,6,1979,54481876725.0,9548258,0,0,229258987.5,,0,,
Greece,GRC,6,1980,56829664269.0,9642505,0,0,256228906.8,,0,,
Greece,GRC,6,1981,52346506765.0,9729350,0,0,348584005.9,,0,3.42000007629395,
Greece,GRC,6,1982,54617989796.0,9789513,0,0,343859134.3,,0,4.94000005722046,
Greece,GRC,6,1983,49428873839.0,9846627,0,0,467820983.1,,0,7.80000019073486,
Greece,GRC,6,1984,48020024184.0,9895801,0,0,608481291.3,,0,8.10000038146973,
Greece,GRC,6,1985,47820851221.0,9934300,0,0,685341159.2,,0,7.80000019073486,
Greece,GRC,6,1986,56379593476.0,9967213,0,0,666471019.8,,0,7.3600001335144,
Greece,GRC,6,1987,65652750377.0,10000595,0,0,717388114.5,,0,7.34999990463257,
Greece,GRC,6,1988,76261277925.0,10036983,0,0,814585473.2,,0,7.65000009536743,
Greece,GRC,6,1989,79169043223.0,10089498,0,0,1144123258.0,,0,7.46000003814697,
Greece,GRC,6,1990,97891092003.0,10196792,0,0,1143712399.0,,0,7.01999998092651,
Greece,GRC,6,1991,105143232380.0,10319927,0,0,,,0,7.65000009536743,
Greece,GRC,6,1992,116224672864.0,10399061,0,0,,,0,7.84000015258789,
Greece,GRC,6,1993,108809059156.0,10460415,0,0,,,0,8.60999965667725,
Greece,GRC,6,1994,116601801966.0,10512922,0,0,,,0,8.85999965667725,
Greece,GRC,6,1995,136878365936.0,10562153,0,0,3091000000.0,,0,9.0600004196167,10712000.0
Greece,GRC,6,1996,145861612401.0,10608800,0,0,3463000000.0,0.553973,0,9.64999961853027,9782000.0
Greece,GRC,6,1997,143157600150.0,10661259,0,0,4062000000.0,,0,9.56999969482422,10588000.0
Greece,GRC,6,1998,144428172489.0,10720509,0,0,5805000000.0,0.77112,0,10.2200002670288,11364000.0
Greece,GRC,6,1999,142588875294.0,10761698,0,0,7383000000.0,,0,12.1400003433228,12606000.0
Greece,GRC,6,2000,130457756628.0,10805808,0,0,6605000000.0,0.808734,0,11.3400001525879,13567000.0
Greece,GRC,6,2001,136309295225.0,10862132,0,0,7304000000.0,,0,10.7600002288818,14678000.0
Greece,GRC,6,2002,154564203587.0,10902022,0,0,8062000000.0,0.875026,0,10.3500003814697,14918000.0
